Source,Target,CoAuthored
"Rae, JW","Rutherford, E",2
"Osindero, S","Hennigan, T",2
"Rae, JW","Millican, K",2
"Hoffmann, J","Mensch, A",2
"Zoph, B","Wang, XZ",2
"Rocktäschel, T","Lewis, P",2
"Hoffmann, J","Cai, T",2
"Rae, JW","Hennigan, T",2
"Hoffmann, J","Rutherford, E",2
"Hoffmann, J","Millican, K",2
"Rae, JW","Guy, A",2
"Liu, ZY","Wang, XZ",2
"Hoffmann, J","van den Driessche, G",2
"Rae, JW","Clark, A",2
"Liu, ZY","Li, JZ",2
"Liu, ZY","Gao, TY",2
"Rae, JW","Damoc, B",2
"Rae, JW","van den Driessche, G",2
"Hoffmann, J","Hennigan, T",2
"Zoph, B","Zhou, D",2
"Gao, JF","Yih, WT",2
"Hoffmann, J","Elsen, E",2
"Toutanova, K","Collins, M",2
"Toutanova, K","Kwiatkowski, T",2
"Giles, CL","Horne, BG",2
"Toutanova, K","Devlin, J",2
"Cai, T","Borgeaud, S",2
"Cai, T","Mensch, A",2
"Cai, T","Hoffmann, J",2
"Cai, T","Rutherford, E",2
"Zoph, B","Shazeer, N",2
"Cai, T","Millican, K",2
"Cai, T","van den Driessche, G",2
"Cai, T","Damoc, B",2
"Cai, T","Clark, A",2
"Lewis, M","Goyal, N",2
"Cai, T","Guy, A",2
"Hoffmann, J","Sifre, L",2
"Liu, Y","Sun, MS",2
"Osindero, S","Guy, A",2
"Hoffmann, J","Rae, JW",2
"Zoph, B","Robinson, K",2
"Osindero, S","Clark, A",2
"Osindero, S","Damoc, B",2
"Osindero, S","van den Driessche, G",2
"Osindero, S","Millican, K",2
"Sun, MS","Yao, Y",2
"Osindero, S","Rutherford, E",2
"Osindero, S","Cai, T",2
"Osindero, S","Hoffmann, J",2
"Osindero, S","Mensch, A",2
"Osindero, S","Borgeaud, S",2
"Toutanova, K","Manning, CD",2
"Hoffmann, J","Vinyals, O",2
"Hoffmann, J","Osindero, S",2
"Hoffmann, J","Simonyan, K",2
"Rutherford, E","Sifre, L",2
"Liu, Y","Tang, J",2
"Zoph, B","Wei, J",2
"van den Driessche, G","Elsen, E",2
"van den Driessche, G","Sifre, L",2
"Karpukhin, V","Yih, WT",2
"Hennigan, T","Guy, A",2
"Jones, L","Polosukhin, I",2
"Pellat, M","Zhou, D",2
"Damoc, B","Vinyals, O",2
"Pellat, M","Zoph, B",2
"Devlin, J","Chung, HW",2
"Devlin, J","Roberts, A",2
"Devlin, J","Mishra, G",2
"Wei, J","Pellat, M",2
"Devlin, J","Narang, S",2
"Devlin, J","Chowdhery, A",2
"Devlin, J","Le, Q",2
"Karpukhin, V","Lewis, P",2
"Pellat, M","Robinson, K",2
"van den Driessche, G","Rae, JW",2
"Poria, S","Gelbukh, A",2
"Jones, L","Uszkoreit, J",2
"Hennigan, T","Borgeaud, S",2
"van den Driessche, G","Vinyals, O",2
"Cambria, E","Majumder, N",2
"van den Driessche, G","Osindero, S",2
"Hennigan, T","Mensch, A",2
"Hennigan, T","Hoffmann, J",2
"Hennigan, T","Cai, T",2
"van den Driessche, G","Simonyan, K",2
"Hennigan, T","Rutherford, E",2
"Hennigan, T","Millican, K",2
"Hennigan, T","van den Driessche, G",2
"Damoc, B","Simonyan, K",2
"Hennigan, T","Damoc, B",2
"Hennigan, T","Clark, A",2
"Damoc, B","Osindero, S",2
"Devlin, J","Dai, AM",2
"Pellat, M","Wang, XZ",2
"Damoc, B","Rae, JW",2
"Hennigan, T","Elsen, E",2
"Lewis, P","Rocktäschel, T",2
"Petroni, F","Lewis, P",2
"Lewis, P","Riedel, S",2
"Damoc, B","Guy, A",2
"Damoc, B","Clark, A",2
"Damoc, B","van den Driessche, G",2
"Damoc, B","Millican, K",2
"Polosukhin, I","Jones, L",2
"Polosukhin, I","Uszkoreit, J",2
"Damoc, B","Rutherford, E",2
"Wei, J","Robinson, K",2
"Damoc, B","Cai, T",2
"Wei, J","Zhou, D",2
"Damoc, B","Hoffmann, J",2
"Damoc, B","Mensch, A",2
"Hennigan, T","Sifre, L",2
"Lewis, P","Yih, WT",2
"Devlin, J","Toutanova, K",2
"Hennigan, T","Rae, JW",2
"Damoc, B","Hennigan, T",2
"Devlin, J","Chang, MW",2
"Petroni, F","Riedel, S",2
"Petroni, F","Rocktäschel, T",2
"Pellat, M","Wei, J",2
"Pellat, M","Dean, J",2
"Schmidhuber, J","Hochreiter, S",2
"Hochreiter, S","Schmidhuber, J",2
"Pellat, M","Petrov, S",2
"Hennigan, T","Vinyals, O",2
"Hennigan, T","Osindero, S",2
"Lewis, P","Petroni, F",2
"Lewis, P","Karpukhin, V",2
"Hazarika, D","Majumder, N",2
"Hennigan, T","Simonyan, K",2
"Suri, JS","Martis, RJ",2
"Suri, JS","Sree, SV",2
"Goyal, N","Edunov, S",2
"Chang, MW","Kwiatkowski, T",2
"Millican, K","Hennigan, T",2
"Clark, A","Borgeaud, S",2
"Zhang, Y","Chiu, CC",2
"Millican, K","Vinyals, O",2
"Millican, K","Osindero, S",2
"Millican, K","Simonyan, K",2
"Millican, K","Rae, JW",2
"Millican, K","Elsen, E",2
"Millican, K","Sifre, L",2
"Li, JZ","Liu, ZY",2
"Li, JZ","Wang, XZ",2
"Wei, J","Wang, XZ",2
"Devlin, J","Dean, J",2
"van den Driessche, G","Borgeaud, S",2
"van den Driessche, G","Mensch, A",2
"Chang, MW","Devlin, J",2
"Sree, SV","Suri, JS",2
"van den Driessche, G","Hoffmann, J",2
"Millican, K","Guy, A",2
"Li, JZ","Tang, J",2
"Chang, MW","Gao, JF",2
"Sree, SV","Acharya, UR",2
"Millican, K","Borgeaud, S",2
"Millican, K","Mensch, A",2
"Millican, K","Hoffmann, J",2
"Millican, K","Cai, T",2
"Millican, K","Rutherford, E",2
"Millican, K","van den Driessche, G",2
"Clark, A","Mensch, A",2
"Sree, SV","Martis, RJ",2
"Millican, K","Damoc, B",2
"Millican, K","Clark, A",2
"Zhang, Y","Pang, RM",2
"Chang, MW","Collins, M",2
"Devlin, J","Wei, J",2
"van den Driessche, G","Cai, T",2
"Suri, JS","Acharya, UR",2
"Wei, J","Narang, S",2
"Uszkoreit, J","Polosukhin, I",2
"Goyal, N","Lewis, M",2
"Wei, J","Devlin, J",2
"Damoc, B","Sifre, L",2
"van den Driessche, G","Hennigan, T",2
"Devlin, J","Zhou, D",2
"Damoc, B","Elsen, E",2
"Devlin, J","Robinson, K",2
"Bengio, Y","Cho, K",2
"Wei, J","Mishra, G",2
"Wei, J","Roberts, A",2
"Bengio, Y","Serban, IV",2
"Bengio, Y","Sordoni, A",2
"Bengio, Y","Pineau, J",2
"Wei, J","Chung, HW",2
"Martis, RJ","Suri, JS",2
"Uszkoreit, J","Jones, L",2
"Martis, RJ","Acharya, UR",2
"Martis, RJ","Sree, SV",2
"Pellat, M","Chowdhery, A",2
"Pellat, M","Narang, S",2
"Devlin, J","Wang, XZ",2
"Pellat, M","Devlin, J",2
"van den Driessche, G","Rutherford, E",2
"Pellat, M","Mishra, G",2
"Pellat, M","Roberts, A",2
"van den Driessche, G","Millican, K",2
"Devlin, J","Pellat, M",2
"Pellat, M","Chung, HW",2
"van den Driessche, G","Damoc, B",2
"van den Driessche, G","Clark, A",2
"Wei, J","Chowdhery, A",2
"van den Driessche, G","Guy, A",2
"Devlin, J","Zoph, B",2
"Hoffmann, J","Borgeaud, S",2
"Damoc, B","Borgeaud, S",2
"Rae, JW","Vinyals, O",2
"Mensch, A","Guy, A",2
"Dean, J","Narang, S",2
"Dean, J","Devlin, J",2
"Mensch, A","Clark, A",2
"Shazeer, N","Raffel, C",2
"Dean, J","Mishra, G",2
"Shazeer, N","Lee, K",2
"Shazeer, N","Narang, S",2
"Dean, J","Roberts, A",2
"Guy, A","Hennigan, T",2
"Riedel, S","Rocktäschel, T",2
"Rocktäschel, T","Riedel, S",2
"Mensch, A","Damoc, B",2
"Guy, A","Rae, JW",2
"Luan, Y","Hajishirzi, H",2
"Guy, A","Simonyan, K",2
"Guy, A","Osindero, S",2
"Guy, A","Vinyals, O",2
"Guy, A","Clark, A",2
"Guy, A","Elsen, E",2
"Mensch, A","Osindero, S",2
"Guy, A","Damoc, B",2
"Guy, A","Hoffmann, J",2
"Guy, A","Cai, T",2
"Guy, A","Rutherford, E",2
"Rizzolatti, G","Gallese, V",2
"Sifre, L","Vinyals, O",2
"Sifre, L","Osindero, S",2
"Guy, A","Millican, K",2
"Guy, A","van den Driessche, G",2
"Riedel, S","Stenetorp, P",2
"Sifre, L","Simonyan, K",2
"Sifre, L","Rae, JW",2
"Sifre, L","Elsen, E",2
"He, XD","Gao, JF",2
"Zellers, R","Choi, Y",2
"Gallese, V","Rizzolatti, G",2
"Mensch, A","Hennigan, T",2
"Hajishirzi, H","Luan, Y",2
"Riedel, S","Lewis, P",2
"Dean, J","Chung, HW",2
"Stolcke, A","Shriberg, E",2
"Mensch, A","van den Driessche, G",2
"Stenetorp, P","Riedel, S",2
"Borgeaud, S","Elsen, E",2
"Borgeaud, S","Rae, JW",2
"Borgeaud, S","Clark, A",2
"Borgeaud, S","Simonyan, K",2
"Borgeaud, S","Osindero, S",2
"Borgeaud, S","Vinyals, O",2
"Borgeaud, S","Guy, A",2
"Dean, J","Pellat, M",2
"Borgeaud, S","Hennigan, T",2
"Zhou, H","Huang, ML",2
"Riedel, S","Petroni, F",2
"Zhou, H","Zhu, XY",2
"Dean, J","Robinson, K",2
"Dean, J","Zoph, B",2
"Shriberg, E","Stolcke, A",2
"Dean, J","Zhou, D",2
"Borgeaud, S","Sifre, L",2
"Morency, LP","Zadeh, A",2
"Dean, J","Wang, XZ",2
"Borgeaud, S","Hoffmann, J",2
"Bisk, Y","Choi, Y",2
"Mensch, A","Millican, K",2
"Mensch, A","Rutherford, E",2
"Mensch, A","Cai, T",2
"Mensch, A","Hoffmann, J",2
"Borgeaud, S","Mensch, A",2
"Mensch, A","Borgeaud, S",2
"Auli, M","Ott, M",2
"Borgeaud, S","Damoc, B",2
"Borgeaud, S","Cai, T",2
"Dean, J","Petrov, S",2
"Zadeh, A","Morency, LP",2
"Borgeaud, S","Rutherford, E",2
"Dean, J","Wei, J",2
"Borgeaud, S","Millican, K",2
"Borgeaud, S","van den Driessche, G",2
"Mensch, A","Vinyals, O",2
"Dean, J","Chowdhery, A",2
"Mensch, A","Sifre, L",2
"Rae, JW","Elsen, E",2
"Weiss, RJ","Zhang, Y",2
"Zhu, XY","Zhou, H",2
"Liu, ZY","Ding, N",2
"Sifre, L","Rutherford, E",2
"Sifre, L","Borgeaud, S",2
"Rocktäschel, T","Petroni, F",2
"Sifre, L","Guy, A",2
"Liu, ZY","Luan, HB",2
"Sifre, L","Mensch, A",2
"Guy, A","Sifre, L",2
"Sifre, L","Clark, A",2
"Weiss, RJ","Jia, Y",2
"Sifre, L","Cai, T",2
"Rae, JW","Sifre, L",2
"Sifre, L","Hennigan, T",2
"Gelbukh, A","Majumder, N",2
"Sifre, L","Hoffmann, J",2
"Mensch, A","Elsen, E",2
"Zhu, XY","Huang, ML",2
"Mensch, A","Simonyan, K",2
"Mensch, A","Rae, JW",2
"Sifre, L","Millican, K",2
"Zoph, B","Petrov, S",2
"Sifre, L","Damoc, B",2
"Zoph, B","Fedus, W",2
"Rae, JW","Osindero, S",2
"Yih, WT","Gao, JF",2
"Weiss, RJ","Clark, R",2
"Sifre, L","van den Driessche, G",2
"Rae, JW","Simonyan, K",2
"Zoph, B","Dean, J",2
"Gelbukh, A","Poria, S",2
"Yao, Y","Huang, ML",1
"Yao, Y","Jin, Q",1
"Yang, K","Yu, T",1
"Han, WT","Song, RH",1
"Zhang, R","Zhang, ZL",1
"Han, WT","Lu, ZW",1
"Han, WT","Zhao, WX",1
"Zhang, R","Radev, DR",1
"Rasul, K","Akbik, A",1
"Han, WT","Qiu, XP",1
"Han, WT","Yuan, JH",1
"Han, WT","Wen, JR",1
"Han, WT","Tang, J",1
"Yao, Y","Lan, YY",1
"Han, WT","Zhu, J",1
"Han, WT","Liu, Y",1
"Yao, Y","Liu, Y",1
"Yao, Y","Lu, ZW",1
"Han, WT","Liu, X",1
"Han, WT","Huo, YQ",1
"Yasunaga, M","Yu, T",1
"Yang, K","Radev, DR",1
"Yang, K","Zhang, ZL",1
"Han, WT","Qiu, JZ",1
"Han, WT","Yao, Y",1
"Han, WT","Zhang, A",1
"Yang, K","Roman, S",1
"Yang, K","Yao, QN",1
"Yang, K","Li, I",1
"Han, WT","Zhang, L",1
"Ma, J","Li, ZF",1
"Yang, K","Ma, J",1
"Yang, K","Li, ZF",1
"Han, WT","Huang, ML",1
"Han, WT","Jin, Q",1
"Yang, K","Wang, DX",1
"Ma, J","Wang, DX",1
"Han, WT","Lan, YY",1
"Yang, K","Yasunaga, M",1
"Huang, ML","Zhang, ZY",1
"Han, WT","Liu, ZY",1
"Yang, K","Zhang, R",1
"Huang, ML","Han, X",1
"Schweter, S","Blythe, D",1
"Zhang, R","Roman, S",1
"Yu, T","Ma, J",1
"Huang, ML","Liu, ZY",1
"Huang, ML","Lu, ZW",1
"Huang, ML","Qiu, XP",1
"Huang, ML","Song, RH",1
"Huang, ML","Tang, J",1
"Huang, ML","Wen, JR",1
"Yu, T","Zhang, ZL",1
"Yu, T","Roman, S",1
"Yu, T","Yao, QN",1
"Huang, ML","Yuan, JH",1
"Huang, ML","Zhao, WX",1
"Yu, T","Li, I",1
"Huang, ML","Zhu, J",1
"Huang, ML","Lan, YY",1
"Blythe, D","Vollgraf, R",1
"Huang, ML","Zhang, TY",1
"Blythe, D","Schweter, S",1
"Huang, ML","Liu, B",1
"Huang, ML","Young, O",1
"Yu, T","Li, ZF",1
"Yu, T","Wang, DX",1
"Huang, ML","Zhao, HZ",1
"Huang, ML","Xu, JF",1
"Ma, J","Yao, QN",1
"Yu, T","Yasunaga, M",1
"Jin, Q","Han, X",1
"Huang, ML","Liu, Y",1
"Huang, ML","Jin, Q",1
"Zhang, R","Yao, QN",1
"Zhang, R","Wang, DX",1
"Zhang, R","Li, I",1
"Yao, Y","Han, WT",1
"Zhang, R","Ma, J",1
"Huang, ML","Ding, N",1
"Han, WT","Ding, N",1
"Huang, ML","Gu, YX",1
"Yao, Y","Zhang, L",1
"Yao, Y","Zhang, A",1
"Zhang, R","Li, ZF",1
"Yao, Y","Qiu, JZ",1
"Yao, Y","Huo, YQ",1
"Yao, Y","Liu, X",1
"Zhang, R","Yasunaga, M",1
"Huang, ML","Han, WT",1
"Yao, Y","Gu, YX",1
"Zhang, R","Yang, K",1
"Huang, ML","Liu, X",1
"Huang, ML","Huo, YQ",1
"Huang, ML","Qiu, JZ",1
"Ma, J","Li, I",1
"Zhang, R","Yu, T",1
"Yao, Y","Ding, N",1
"Huang, ML","Yao, Y",1
"Huang, ML","Zhang, A",1
"Huang, ML","Zhang, L",1
"Yu, T","Radev, DR",1
"Han, WT","Gu, YX",1
"Yasunaga, M","Li, ZF",1
"Yao, Y","Qiu, XP",1
"Wang, DX","Zhang, ZL",1
"Schweter, S","Rasul, K",1
"Zhang, A","Gu, YX",1
"Zhang, A","Ding, N",1
"Zhang, L","Gu, YX",1
"Zhang, L","Liu, X",1
"Li, ZF","Yang, K",1
"Li, ZF","Zhang, R",1
"Zhang, A","Zhang, ZY",1
"Li, ZF","Yu, T",1
"Zhang, A","Han, X",1
"Zhang, L","Huo, YQ",1
"Zhang, L","Qiu, JZ",1
"Zhang, L","Yao, Y",1
"Zhang, L","Zhang, A",1
"Yao, Y","Wang, ZY",1
"Wang, DX","Radev, DR",1
"Schweter, S","Bergmann, T",1
"Zhang, L","Han, WT",1
"Zhang, L","Huang, ML",1
"Thomas, N","Song, YS",1
"Ma, J","Zhang, R",1
"Zhang, L","Jin, Q",1
"Zhang, L","Lan, YY",1
"Zhang, L","Liu, Y",1
"Zhang, L","Liu, ZY",1
"Schweter, S","Akbik, A",1
"Yao, Y","Yu, PF",1
"Li, ZF","Yasunaga, M",1
"Zhang, L","Ding, N",1
"Ma, J","Yu, T",1
"Zhang, A","Qiu, XP",1
"Zhang, A","Huo, YQ",1
"Li, ZF","Radev, DR",1
"Zhang, A","Yao, Y",1
"Zhang, A","Zhang, L",1
"Zhang, A","Han, WT",1
"Zhang, A","Huang, ML",1
"Zhang, A","Jin, Q",1
"Zhang, A","Lan, YY",1
"Zhang, A","Liu, Y",1
"Zhang, A","Liu, ZY",1
"Li, ZF","Zhang, ZL",1
"Zhang, A","Lu, ZW",1
"Li, ZF","Roman, S",1
"Zhang, A","Liu, X",1
"Zhang, A","Song, RH",1
"Zhang, A","Tang, J",1
"Zhang, A","Wen, JR",1
"Li, ZF","Yao, QN",1
"Zhang, A","Yuan, JH",1
"Zhang, A","Zhao, WX",1
"Zhang, A","Zhu, J",1
"Li, ZF","Li, I",1
"Zhang, L","Han, X",1
"Zhang, L","Zhang, ZY",1
"Li, ZF","Ma, J",1
"Li, ZF","Wang, DX",1
"Rasul, K","Vollgraf, R",1
"Yao, Y","Zhu, H",1
"Han, WT","Zhang, ZY",1
"Wang, DX","Roman, S",1
"Duan, Y","Chen, X",1
"Yao, Y","Zhao, WX",1
"Ma, J","Yasunaga, M",1
"Yao, Y","Yuan, JH",1
"Yao, Y","Wen, JR",1
"Zhang, L","Wen, JR",1
"Yasunaga, M","Zhang, ZL",1
"Duan, Y","Canny, J",1
"Yao, Y","Tang, J",1
"Yao, Y","Song, RH",1
"Zhang, L","Yuan, JH",1
"Duan, Y","Abbeel, P",1
"Zhang, L","Zhao, WX",1
"Zhang, L","Zhu, J",1
"Yasunaga, M","Roman, S",1
"Zhang, L","Mou, LL",1
"Yasunaga, M","Yao, QN",1
"Zhang, L","Li, G",1
"Zhang, L","Wang, T",1
"Yasunaga, M","Li, I",1
"Zhang, L","Jin, Z",1
"Yasunaga, M","Ma, J",1
"Zhang, A","Qiu, JZ",1
"Han, WT","Han, X",1
"Yasunaga, M","Wang, DX",1
"Yasunaga, M","Yang, K",1
"Yasunaga, M","Zhang, R",1
"Yao, Y","Zhu, J",1
"Yao, Y","Ye, D",1
"Vollgraf, R","Akbik, A",1
"Wang, DX","Yang, K",1
"Wang, DX","Yao, QN",1
"Wang, DX","Li, I",1
"Duan, Y","Rao, RS",1
"Duan, Y","Bhattacharya, N",1
"Rasul, K","Schweter, S",1
"Wang, DX","Ma, J",1
"Zhang, L","Lu, ZW",1
"Wang, DX","Li, ZF",1
"Zhang, L","Qiu, XP",1
"Rasul, K","Blythe, D",1
"Rasul, K","Bergmann, T",1
"Wang, DX","Yasunaga, M",1
"Wang, DX","Zhang, R",1
"Duan, Y","Thomas, N",1
"Zhang, L","Song, RH",1
"Yu, T","Zhang, R",1
"Wang, DX","Yu, T",1
"Zhang, L","Tang, J",1
"Yasunaga, M","Radev, DR",1
"Schweter, S","Vollgraf, R",1
"Yao, Y","Zhou, J",1
"Yao, Y","Huang, LX",1
"Ma, J","Yang, K",1
"Yao, Y","Liu, ZH",1
"Yao, Y","Lin, YK",1
"Yao, Y","Li, P",1
"Yu, T","Yang, K",1
"Lan, YY","Zhang, A",1
"Duan, Y","Song, YS",1
"Cao, HW","Keutmann, MK",1
"Cooper, DG","Nenkova, A",1
"Song, YS","Chen, X",1
"Cooper, DG","Gur, RC",1
"Cooper, DG","Keutmann, MK",1
"Cooper, DG","Cao, HW",1
"Wen, JR","Liu, X",1
"Cao, HW","Verma, R",1
"Song, YS","Duan, Y",1
"Wen, JR","Huo, YQ",1
"Song, YS","Thomas, N",1
"Wen, JR","Qiu, JZ",1
"Cao, HW","Nenkova, A",1
"Cao, HW","Gur, RC",1
"Wen, JR","Yao, Y",1
"Cao, HW","Cooper, DG",1
"Keutmann, MK","Cao, HW",1
"Miao, CY","Wang, D",1
"Wen, JR","Zhang, A",1
"Miao, CY","Zhong, PX",1
"Wang, D","Miao, CY",1
"Song, YS","Bhattacharya, N",1
"Wang, D","Zhong, PX",1
"Zhong, PX","Miao, CY",1
"Song, YS","Rao, RS",1
"Wen, JR","Zhang, L",1
"Wen, JR","Han, WT",1
"Zhong, PX","Wang, D",1
"Abbeel, P","Song, YS",1
"Wen, JR","Huang, ML",1
"Wen, JR","Jin, Q",1
"Cooper, DG","Verma, R",1
"Wen, JR","Gu, YX",1
"Jin, Q","Zhang, ZY",1
"Song, RH","Lu, ZW",1
"Song, RH","Zhang, L",1
"Gur, RC","Verma, R",1
"Akbik, A","Rasul, K",1
"Gur, RC","Nenkova, A",1
"Song, RH","Han, WT",1
"Song, RH","Huang, ML",1
"Song, RH","Jin, Q",1
"Gur, RC","Keutmann, MK",1
"Gur, RC","Cooper, DG",1
"Gur, RC","Cao, HW",1
"Song, RH","Lan, YY",1
"Akbik, A","Blythe, D",1
"Song, RH","Liu, Y",1
"Song, RH","Liu, ZY",1
"Song, RH","Qiu, XP",1
"Wen, JR","Ding, N",1
"Akbik, A","Bergmann, T",1
"Song, RH","Tang, J",1
"Song, RH","Wen, JR",1
"Keutmann, MK","Verma, R",1
"Keutmann, MK","Nenkova, A",1
"Keutmann, MK","Gur, RC",1
"Song, YS","Abbeel, P",1
"Song, RH","Yuan, JH",1
"Song, YS","Canny, J",1
"Song, RH","Zhao, WX",1
"Keutmann, MK","Cooper, DG",1
"Song, RH","Zhu, J",1
"Wen, JR","Han, X",1
"Wen, JR","Zhang, ZY",1
"Saha, I","Misra, J",1
"Wen, JR","Lan, YY",1
"Wen, JR","Liu, Y",1
"Zhao, WX","Huo, YQ",1
"Abbeel, P","Thomas, N",1
"Zhao, WX","Huang, ML",1
"Abbeel, P","Bhattacharya, N",1
"Canny, J","Abbeel, P",1
"Yuan, JH","Zhang, L",1
"Zhao, WX","Han, WT",1
"Zhao, WX","Zhang, L",1
"Zhao, WX","Zhang, A",1
"Yuan, JH","Han, WT",1
"Yuan, JH","Huang, ML",1
"Zhao, WX","Yao, Y",1
"Yuan, JH","Jin, Q",1
"Zhao, WX","Qiu, JZ",1
"Yuan, JH","Lan, YY",1
"Canny, J","Song, YS",1
"Misra, J","Saha, I",1
"Zhao, WX","Liu, X",1
"Abbeel, P","Rao, RS",1
"Zhao, WX","Gu, YX",1
"Yuan, JH","Liu, Y",1
"Yuan, JH","Liu, ZY",1
"Yuan, JH","Lu, ZW",1
"Yuan, JH","Qiu, XP",1
"Yuan, JH","Song, RH",1
"Yuan, JH","Tang, J",1
"Zhao, WX","Ding, N",1
"Yuan, JH","Wen, JR",1
"Yuan, JH","Zhao, WX",1
"Zhao, WX","Zhang, ZY",1
"Yuan, JH","Zhu, J",1
"Yuan, JH","Zhang, A",1
"Yuan, JH","Yao, Y",1
"Canny, J","Chen, X",1
"Zhao, WX","Jin, Q",1
"Zhao, WX","Zhu, J",1
"Zhao, WX","Yuan, JH",1
"Abbeel, P","Canny, J",1
"Wen, JR","Liu, ZY",1
"Wen, JR","Lu, ZW",1
"Zhao, WX","Wen, JR",1
"Zhao, WX","Tang, J",1
"Zhao, WX","Song, RH",1
"Wen, JR","Qiu, XP",1
"Wen, JR","Song, RH",1
"Wen, JR","Tang, J",1
"Zhao, WX","Qiu, XP",1
"Canny, J","Duan, Y",1
"Wen, JR","Yuan, JH",1
"Abbeel, P","Chen, X",1
"Zhao, WX","Lu, ZW",1
"Wen, JR","Zhao, WX",1
"Wen, JR","Zhu, J",1
"Zhao, WX","Liu, ZY",1
"Yuan, JH","Han, X",1
"Abbeel, P","Duan, Y",1
"Yuan, JH","Zhang, ZY",1
"Zhao, WX","Liu, Y",1
"Yuan, JH","Ding, N",1
"Yuan, JH","Gu, YX",1
"Yuan, JH","Liu, X",1
"Zhao, WX","Lan, YY",1
"Yuan, JH","Huo, YQ",1
"Yuan, JH","Qiu, JZ",1
"Nenkova, A","Cao, HW",1
"Song, RH","Zhang, A",1
"Nenkova, A","Cooper, DG",1
"Lan, YY","Qiu, XP",1
"Lan, YY","Zhang, L",1
"Lan, YY","Han, WT",1
"Metze, F","Miao, YJ",1
"Lan, YY","Huang, ML",1
"Gowayyed, M","Metze, F",1
"Lan, YY","Jin, Q",1
"Lan, YY","Liu, Y",1
"Gowayyed, M","Miao, YJ",1
"Lan, YY","Liu, ZY",1
"Miao, YJ","Metze, F",1
"Miao, YJ","Gowayyed, M",1
"Lan, YY","Lu, ZW",1
"Afouras, T","Zisserman, A",1
"Afouras, T","Vinyals, O",1
"Afouras, T","Senior, A",1
"Lan, YY","Zhu, J",1
"Lan, YY","Song, RH",1
"Afouras, T","Chung, JS",1
"Lan, YY","Tang, J",1
"Lan, YY","Wen, JR",1
"Laurillau, Y","Tarpin-Bernard, F",1
"Laurillau, Y","Serviere, C",1
"Laurillau, Y","Charbonnier, S",1
"Lan, YY","Yuan, JH",1
"Laurillau, Y","Quaine, F",1
"Laurillau, Y","Phinyomark, A",1
"Tarpin-Bernard, F","Laurillau, Y",1
"Tarpin-Bernard, F","Serviere, C",1
"Tarpin-Bernard, F","Charbonnier, S",1
"Lan, YY","Zhao, WX",1
"Zhao, WX","Han, X",1
"Lan, YY","Yao, Y",1
"Lan, YY","Qiu, JZ",1
"Lan, YY","Huo, YQ",1
"Jin, Q","Ding, N",1
"Jin, Q","Gu, YX",1
"Jin, Q","Liu, X",1
"Jin, Q","Huo, YQ",1
"Jin, Q","Qiu, JZ",1
"Jin, Q","Yao, Y",1
"Jin, Q","Zhang, A",1
"Jin, Q","Zhang, L",1
"Jin, Q","Han, WT",1
"Canny, J","Rao, RS",1
"Jin, Q","Huang, ML",1
"Jin, Q","Lan, YY",1
"Jin, Q","Liu, Y",1
"Jin, Q","Liu, ZY",1
"Jin, Q","Lu, ZW",1
"Jin, Q","Qiu, XP",1
"Jin, Q","Song, RH",1
"Jin, Q","Tang, J",1
"Jin, Q","Wen, JR",1
"Jin, Q","Yuan, JH",1
"Jin, Q","Zhao, WX",1
"Jin, Q","Zhu, J",1
"Blythe, D","Rasul, K",1
"Lan, YY","Han, X",1
"Metze, F","Gowayyed, M",1
"Lan, YY","Zhang, ZY",1
"Lan, YY","Ding, N",1
"Lan, YY","Gu, YX",1
"Lan, YY","Liu, X",1
"Tarpin-Bernard, F","Quaine, F",1
"Tarpin-Bernard, F","Phinyomark, A",1
"Nenkova, A","Keutmann, MK",1
"Lu, ZW","Zhao, WX",1
"Bergmann, T","Vollgraf, R",1
"Bergmann, T","Schweter, S",1
"Verma, R","Cooper, DG",1
"Lu, ZW","Lan, YY",1
"Lu, ZW","Liu, Y",1
"Verma, R","Cao, HW",1
"Lu, ZW","Liu, ZY",1
"Bergmann, T","Rasul, K",1
"Lu, ZW","Qiu, XP",1
"Lu, ZW","Song, RH",1
"Canny, J","Thomas, N",1
"Lu, ZW","Tang, J",1
"Lu, ZW","Wen, JR",1
"Lu, ZW","Yuan, JH",1
"Lu, ZW","Zhu, J",1
"Serviere, C","Laurillau, Y",1
"Song, RH","Han, X",1
"Song, RH","Zhang, ZY",1
"Song, RH","Ding, N",1
"Song, RH","Gu, YX",1
"Song, RH","Liu, X",1
"Nenkova, A","Verma, R",1
"Song, RH","Huo, YQ",1
"Song, RH","Qiu, JZ",1
"Bergmann, T","Blythe, D",1
"Bergmann, T","Akbik, A",1
"Nenkova, A","Gur, RC",1
"Akbik, A","Vollgraf, R",1
"Akbik, A","Schweter, S",1
"Song, RH","Yao, Y",1
"Lu, ZW","Jin, Q",1
"Lu, ZW","Huang, ML",1
"Blythe, D","Akbik, A",1
"Lu, ZW","Han, WT",1
"Serviere, C","Tarpin-Bernard, F",1
"Lu, ZW","Han, X",1
"Serviere, C","Charbonnier, S",1
"Serviere, C","Quaine, F",1
"Lu, ZW","Zhang, ZY",1
"Lu, ZW","Ding, N",1
"Serviere, C","Phinyomark, A",1
"Lu, ZW","Gu, YX",1
"Charbonnier, S","Laurillau, Y",1
"Lu, ZW","Liu, X",1
